1,下列哪项被《证券及期货条例》界定为市场失当行为？()<P>(1)虚假交易</P><P>(2)场外对销交易</P><P>(3)操控价格</P><P>(4)披露关于未受禁交易的资料</P>,"<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(3)(4)</P>
",,B,,28,3,0,0
1,以下哪项属于市场失行为了？(),"<P>A.企业「管治失当」</P>
<P>B.老鼠仓活动</P>
<P>C.虚假交易</P>
<P>D.洗黑线</P>
",,C,,28,3,0,0
1,"针对市场失当行为案件,()<P>(1)证监会如认为民事法制度适用,会将事实提交财政司司长</P><P>(2)证监会如认为已触犯刑事罪行,便会将事实提交律政司司长,决定是否循刑事检控</P<P>>(3)如循刑事检控程序,将会引用「相对可能性」测试作取证标准</P><P>(4)证监会有权循简易程序就轻微案件在裁判法院提出检检</P>
","<P>A.(1)(2)(3)</P>
<P>B.(1)(2)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D．(1)(2)(3)(4)</P>
",,B,,28,3,0,0
1,"作出市场失当行为的大土,一经刑事诉讼定罪,最高刑罚是:()","<p>A.判监3年及罚款100万港元</p>
<p>B.判监10年及罚款100港元</p>
<p>C.判监5年及罚款1,000万港元</p>
<p>D.判监10年及罚款1,000万港元</p>

",,D,,28,3,0,0
1,"以下哪项属国际性市场失当行为?()<p>(1)在香港发生而影响境外市场的行为</p><p>(2)在境外发生而影响香港市场的行为</p><p>(3)在香港双重上市的境外证券的内幕交易</p><p>(4)在境外发生而影响香港场外市场的行为</p>

","<p>A.(1)(3)</p>
<p>B.(1)(2)(3)</p>
<p>C.(1)(3)(4)</p>
<p>D.(1)(2)(3)(4)</p>
",,B,,28,3,0,0
1,以下哪项未有被界定为市场失当行为?(),"<P>A.虚假交易</P>
<P>B.扒头交易</P>
<P>C.虚售交易</P>
<P>D.操纵价格</P>
",,B,,28,3,0,0
1,"以下哪(几)项陈述并不正确?()<P>(1)持有甲上市公司股本权益的印刷商人,在知情的情况下,协助他人印制及发放有关甲上市公司的虚假资料,该印刷商人不会被视为涉及市场失当行为</P><P>(2)证监会获赋予界定市场失当行为的权力</P><P>(3)进行场外对销交易,即属违法</P><P>(4)证监会允许总额5,000万港元的新发行股份进行,「稳定价格」行动30日</P>
","<P>A(1)</P>
<P>B.(1)(3)</P>
<P>C.(2)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,D,,28,3,0,0
1,以下哪(几)项属于市场不良行为?()<P>(1)频密买卖</P><P>(2)扒头交易</P><P>(3)洗钱</P><P>(4)擅自造访</P>,"<P>A.(1)(2)</P>
<P>B.(2)(4)</P>
<P>C.(1)(2)(4)</P>
<P>D.(1)(2))(3)(4)</P>
",,D,,28,3,0,0
1,以下哪项陈述最有可能构成操控股价」?,"<p>A持牌代表A君,透过家人于其雇主公司开立的户口进行衍生权证的卖空活动,并从差价中赚取利润</p>
<p>B.持牌代表A君,在未获得客户书面授权下,容许第三者操控其客户的户口</p>
<p>C.持牌代表B君,获全权委托盘的授权下,在股价的预期波幅内进行多次「低买高卖」活动,并从中赚取佣金</p>
<p>D.持牌代表B君,在收市前接获其客户季先生的买卖指示,要求高于现时的最佳成交价之价格买入狮子银行的股份,并同时向持牌代表B君兑「有买贵,无买错」</p>
",,D,,28,3,0,0
1,"市场失当行为审裁处(审载处)可施加下列哪些制裁?()<p>(1)在最多5年内禁止行为失当的人士于香港市场进行投资或买卖</p><p>(2)取消行为失当的
人土担任董事的资格达10年</p><p>(3)要求将所获利润连同复利缴交政府</p><p>(4)要求行为失当的人士所属的专业团体取消其成员身分</p>
","<p>A.只有(1)及(3)</p>
<p>B.只有(1)(2)及(4)</p>
<p>C.只有(2)(3)及(4)</p>
<p>D.只有(1)(2)(3)及(4)</p>
",,A,,28,3,0,0
1,"在2003年4月1日之前发生的内幕交易,应交由()审理","<p>A.市场失当行为审裁处</p>
<p>B.内幕交易审裁处</p>
<p>C.失当行为仲裁处</p>
<p>D.证监会内幕交易委员会</p>
",,B,,28,3,0,0
1,"Ans0n新加入某上市公司并负责高级管理层事宜,佳暂时未有职称现根据《证券及期货条例》的内幕消息披露规定在以下哪几项情况Anson须承担法律责任?()<p>(1)Anson:没有采取合理措施防止有关坡露的规定</p><p>(2)Anson因疏忽行为,导致违反披露规定</p><p>(3)Anson蓄意违反有关披露的规定</p><p>(4)由于Anson未有职称,故不须承拇法律责任</p>
","<p>A.(3)</p>
<p>B.(4)</p>
<p>C.(1)(3)</p>
<p>D.(1)(2)(3)</p>
",,D,,28,3,0,0
1,"以下哪些行为根据《证券及其贷款条例》属市场失当行为:()<p>(1)披露虚假数据以诱使进行交易,</p><p>(2)以欺作或欺手段进行期货买卖,</p><p>(3)与客户有利益冲突</p><p>(4)操控价格</p>","<p>A.(1)(2)</p>
<p>B.(1)(2)(3)</p>
<p>C.(2)(3)(4)</p>
<p>D.(1)(3)(4)</p>
",,B,,28,3,0,0
1,以下哪项恰当地描市场不当行为的[未经授权的交易?,"<p>A.持牌人未获雇主同意下透过另中介人进行买卖</p>
<p>B.发表研究报告的券商,当研究报告出台后进行背该报告的交易</p>
<p>C.无担保的卖空</p>
<p>D.未经客户同意下,透过该账户进行买卖</p>
",,D,,28,3,0,0
1,"以下哪(几)项陈述属于操控价格?()<p>(1)某人在海外透过认可自动化交易服务,从而在香港证券市场抬高及稳定证券价格</p><p>(2)某人进行场外证券交易,促使该等场外证券价格出现大幅波动</p><p>(3)手买卖证券但实益拥有权并无转变</p><p>(4)某人蓄意订立期货合约,结果降低该等合约价格及出现大幅波动</p>","<p>A.(1)(2)</p>
<p>B.(1)(4)</p>
<p>C.(2)(3)(4)</p>
<p>D.(1)(2)(3)(4)</p>
",,B,,28,3,0,0
1,"某人直接订立超过两项证券交易以降低某证券价格就上述情况,最有机会被视为触犯了以下哪项市场失当行为?()","<p>A.对销交易</p>
<p>B.虚售交易</p>
<p>C.操纵证券市场</p>
<p>D.操控价格</p>
",,C,,28,3,0,0
1,"Ans0n新加入某上市公司并负责高级管理层事宜,佳暂时未有职称现根据《证券及期货条例》的内幕消息披露规定在以下哪几项情况Anson须承担法律责任?()<p>(1)Anson:没有采取合理措施防止有关坡露的规定</p><p>(2)Anson因疏忽行为,导致违反披露规定</p><p>(3)Anson蓄意违反有关披露的规定</p><p>(4)由于Anson未有职称,故不须承拇法律责任</p>
","<p>A.虚假交易</p>
<p>B.虚售交易</p>
<p>C.老鼠仓活动</p>
<p>D.对销交易</p>
",,A,,28,3,0,0
1,下列哪(几)项为金融市场上的不良行为?()<p></p>(1)频密买卖</p><p>(2)老鼠仓活动<p>(3)未获邀约的造访</p><p>(4)提供不恰当意见</p>,"<p>A.(1)(2)</p>
<p>B.(1)(2)(3)</p>
<p>C.(2)(3)(4)</p>
<p>D.(1)(2)(3)((4)</p>
",,D,,28,3,0,0
1,"山姆持有第(1)(4)类受规管活动牌照近期,山姆收到一则明知是假的收购消息,惟山姆仍然向其客户发布该不真确的消息随后,有关公司的股价急升,且为其客户带来可观盈利就上述情况,持牌人山姆最有机会触犯下列哪项市场失当行为?()
","<p>A.提供不恰当意见</p>
<p>B.披露受禁交易资料</p>
<p>C.披露虚假或具误导性资料</p>
<p>D.并无触犯市场失当行为</p>
",,C,,28,3,0,0
1,"以下哪些关于市场失当行为审裁处的描述是正确的()<p>(1)用了[无合理疑点]</p><p>(2)审裁处于聆讯结束时会发出一份公开的报告</p><p>(3)审裁处可禁止进行指明市场的市场失当行为的命令</p><p>(4)审裁处负责处理涉及民事法制度的案件</p>
","<p>A.(1)(2)(3)</p>
<p>B.(2)(3)(4)</p>
<p>C.(1)(3)(4)</p>
<p>D.(1)(2)(3)(4)</p>
",,B,,28,3,0,0
1,下列哪项被《证券及期货条例》界定为市场失当行为?()<p>(1)虚假交易</p><p>(2)场外对销交易</p><p>(3)操控价格</p><p>(4)披露关于未受禁交易的资料</p>,"<p>A.(1)(2)</p>
<p>B.(1)(3)</p>
<p>C.(1)(2)(3)</p>
<p>D.(1)(3)(4)</p>
",,B,,28,3,0,0
1,"以下哪两项行为被《证券及期货例》定义为失当()<p>(1)操控价格</p><p>(2)频密买卖</p><p>(3)披露虚假或具误导性的资料诱使他人订立杠杆式外汇合约</p><p>(4)洗黑钱活动</p>
","<p>A.(1)(2)</p>
<p>B.(2)(3)</p>
<p>C.(1)(3)</p>
<p>D.(2)(4)</p>
",,C,,28,3,0,0
1,"以下哪项陈述并不是针对内幕交易指控的答辩?()<p>(1)内幕交易不是避免亏损为目的</p><p>(2)该交易属于一项市场合约</p><p>(3)在介绍某人与大股东交易时当人选的条件,该人不知道交易的对方是大股东</p><p>(4)某人只知悉本身的交易活动,而该等活动是为了促成其他交易</p>
","<p>A.(1)(2)</p>
<p>B.(3)</p>
<p>C.(2)(3)</p>
<p>D.(1)(2)(3)(4)</p>
",,B,,28,3,0,0
1,以下哪些人士不可作未邀约造访?(),"<p>A.专业投资者</p>
<p>B.律师或会计师</p>
<p>C.每天交易的客户</p>
<p>D.商人</p>
",,D,,28,3,0,0
1,"就金融市场的失当行,有可由证监会哪个部门负责调查？（）","<p>A.市场监察部</p>
<p>B.中介团体监察科W</p>
<p>C.法规执行部</p>
<p>D.发牌科</p>
",,C,,28,3,0,0
1,"倘若证监会发现涉嫌市场失当行为,证监会可采取以下哪(几)项行动?()<p>(1)取得律政司司长的同意后,将民事个案交由市场失当行为审裁处进行研讯</p><p>(2)若属刑事个案则直接提交法院进行刑事检</p><p>(3)简易程序,在裁判法院检控较轻微罪行</p>
","<p>A.(1)(2)</p>
<p>B.(1)(3)</p>
<p>C.(2)(3)</p>
<p>D.(I)(3)(4)</p>",,B,选项（Ⅱ)正确陈述应为：若属刑事个案，则提交予律师司司长可能的刑事检控,28,3,0,0
1,"持牌人或注册人不得在其客户交易达成前,进行以下哪项程序（）?","<P>A.覆核交易指示</P>
<P>B.为其本身进行交易</P>
<P>C.提供与市况反向的意见</P>
<P>D.确认客户身份</P>
",,B,,28,3,0,0
1,"在香港,下列哪一项不是针对内幕交易指控的可能抗辩（）","<P>A.内幕交易纯粹为慈善用途而发生</P>
<P>B.内幕交易不是以获和或避免亏损为目</P>
<P>C.内幕交易者以代理人身分行事,且不知道其委托人是关连人士</P>
<P>D.该行为是介绍某人与大股东进行交易,而该人知道交易的对是大股东</P>
",,A,,28,3,0,0
1,以下哪些属于市场失当行为:()<P>(1)虚假交易</P><P>(2)作出疏忽或错误的声明</P><P>(3)未获邀约的造访</P><P>(4)披露关于受禁交易的数据</P>,"<P>A.(1)(2)</P>
<P>B.(2)(3)</P>
<P>C.(1)(4)</P>
<P>D.(2)(3)(4)</P>
",,C,,28,3,0,0
1,"《证券及期货条例》规定,就证券及期货合约而言,在任何情况下如某人蓄意或罔顾后果地制造下述何种情况,则虚假交易即告发生?()<P>(1)设定非真实的价格</P><P>(2)稳定价格</P><P>(3)维持非真实的价格水平</P><P>(4)进行并无实益拥有权转变的虚售交易</P>
","<P>A.(1)(2)(3)</P>
<P>B.(2)(3)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,C,,28,3,0,0
1,"一宗己经成交的场内证券交易,但被发现涉及市场失当行为就上述情况,该宗交易应属哪一种状态?(","<P>A.失效</P>
<P>B.不会失效</P>
<P>C.发现市场失当行为后,该交易将被推前至未成交前的状况,以便没涉案的一方可如常买卖</P>
<P>D.结算所以约务更替序程对销有关交易</P>
",,D,,28,3,0,0
1,"下列哪几项属期交所参与者的类别?<p>(1)经纪</p><p>(2)交易员</p><p>(3)期货买卖商</p><p>(4)期货交易商</p>



","<p>A.(1)(2)</p>
<p>B.(3)(4)</p>
<p>C.(1)(2)(4)</p>
<p>D.(1)(2)(3)(4)</p>",,C,,26,3,0,0
1,"若借入证券作卖空用途,抵押品的价值不得低于所借证券当时市值的()
","<p>A.90%</p>
<p>B.(1)00%</p>
<p>C.(1)05%</p>
<p>D.(1)08%</p>",,C,,26,3,0,0
1,"两边客交易完成后,须在多少分钟内将交易资料输入系统中()

","<p>A.5分钟</p>
<p>B.(1)0分钟</p>
<p>C.(1)5分钟</p>
<p>D.(3)0分钟</p>",,C,,26,3,0,0
1,"欲从事受规管活动的银行除向证会注册为「注册机构」外，还须具备哪几项条件,才可成为联交所参与者?()<p>(1)持有交易权</p><p>(2)获联交所批准及注册</p><p>(3)获财政司司长认可</p><p>(4)须在公司注册处注册为联交所参与者</p>","<p>A.(1)(2)</p>
<p>B.(2)(3)</p>
<p>C.(1)(2)(3)</p>
<p>D.(2)(3)(4)</p>
",,A,,26,3,0,0
1,以下哪些参与者在期货结算公司注册:()<P>(1)全面结算参与者</P><P>(2)结算参与者</P><P>(3)期货交易商</P><P>(4)交易所参与者</P>,"<P>A.(1)</P>
<P>B.(1)(2)</P>
<P>C.(2)(3)</P>
<P>D.(3)(4)</P>
",,B,,26,3,0,0
1,联交所主板新发行人最近1年的股东应占盈利不得少（）,"<P>A.1000万港元</P>
<P>B.2000万港元</P>
<P>C.3000万港元</P>
<P>D.5000万港元</P>
",,B,,26,3,0,0
1,"如经纪在交收日并无足够股票作交收,则香港结算所在以下列哪基准强制补购股份进行平仓?()","<P>A.T+0</P>
<P>B.T+1</P>
<P>C.T+2</P>
<P>D.T+3</P>
",,D,,26,3,0,0
1,"由于在香港创业板上市的股份，其风险相对校主板为高,故被定（)市场
","<P>A.垃圾级别</P>
<P>B.买者自负</P>
<P>C.极度投机</P>
<P>D.不宜投资</P>
",,B,,26,3,0,0
1,"联交所上市委员会如发现上市公司违反《上市规则》,则可采取以下哪项行动?()<P>(1)私下谴责</P><P>(2)公开谴责</P><P>(3)向证监会报告</P><P>(4)禁止其专业顾问出席上市委员会的会议</P>
","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(2)(3)(4)</P>
",,D,,26,3,0,0
1,"以下哪些关于联交所规定是正确的?()<P>(1)担保实空的股票不可在交易所进行买卖</P><P>(2)交易参与者在将指示输入系统时,须将该指示显示为卖空指示</P><P>(3)卖空仅限于联交所指定的证券</P><P>(4)空指定证券的价格不得低于当时的最佳卖盘价</P>
","<P>A.(1)(2)(3)</P>
<P>B.(1)(2)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,C,,26,3,0,0
1,以下哪一类不是期交所交易所参与者的类别?(),"<P>A.交易商</P>
<P>B.经纪</P>
<P>C.证券保证金融资人</P>
<P>D.期货委托商</P>
",,C,,26,3,0,0
1,"认可交易所控制人可监管:()<P>(1)在联交所上市的公司</P><P>(2)在交易所进行交易的中介人</P><P>(3)新推出的投资产品</P><P>(4)联交所及期交所,以及三间结算所</P>","<P>A.(1)(2)(3)</P>
<P>B.(1)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,B,,26,3,0,0
1,"期货商代表必须:()<P>(1)为期货交易所股东,持有至少一股股份</P><P>(2)成为期交所交易所参与者</P><P>(3)仅有权为其本身利益而进行期货合约及或期权合约交易</P><P>(4)仅有权为其本身利益或其控公司的利益而进行期货合约及期权合的交易</P>","<P>A.(1)(2)</P>
<P>B.(2)(3)</P>
<P>C.(1)(3)</P>
<P>D.(2)(3)(4)</P>
",,B,,26,3,0,0
1,"以下哪项陈述对交易所或结算所参与者描述并不正确?()<p>(1)只须取得联交所参与者资格,便可随即成为期交所参与者</p><p>(2)交易所的交易权并不可转让</p><p>(3)只须取得联交所参与者资格,便可随即成为结算所参与者</p><p>(4)只须取得结算所参与者资格,便可随即成为联交所参者或期交所参与者</p>","<P>A.(2)</P>
<P>B.(2)(3)</P>
<P>C.(1)(3)((4)</P>)
<P>D.(1)(2)(3)(4)</P>
",,C,,26,3,0,0
1,香港现时设有以下哪两家交易所?()<p>(1)期指交易所</p><p>(2)联交所</p><p>(3)期权交易所</p><p>(4)期交所</p>,"<P>A.(1)(2)</P>
<P>B.(1)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D.(2)(4)</P>
",,D,,26,3,0,0
1,下列哪项陈述是正确的?()<P>(1)香港交易及结算所有限公司(香港交易所)为香港联合交易所(联交所)的控股公司</P><P>(2)香港交易所是在联交所上市的公司</P><P>(3)证券的期权在联交所买卖</P><P>(4)经纪、交易员及商户交易商等名称表示不同类别的联交所参与者</P>,"<P>A.只有(1)及(3)</P>
<P>B.只有(2)及(4)</P>
<P>C.只有(1)(2)及(3)</P>
<P>D.只有(1)(2)(3)及(4)</P>
",,C,,26,3,0,0
1,"若联交所期权结算所参与者不履行其责任,则期权结算所可采取以下哪应变措施?()<P>(1)出售其抵押品</P><P>(2)动用结算所储备基金</P><P>(3)进行平仓</P><P>(4)动用保险</P>
","<P>A.(1)(2)</P>
<P>B.(2)(4)</P>
<P>C.(1)(2).(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,D,,26,3,0,0
1,"某客户透过中介人购入联交所买卖的证券,该客户向中介人付款的基准是:()","<P>A.T+1</P>
<P>B.T+2</P>
<P>C.T+3</P>
<P>D.根据客户协议书的安排</P>
",,D,,26,3,0,0
1,以下哪项最恰当地描述「既有客户」（）,"<P>A.各中介人现有的客户</P>
<P>B.在特定情况期交所参与者可在该人士未有足够抵押品下仍可为其进行交易</P>
<P>C.「既有客户」是指已经被列入黑名单的客户</P>
<P>D.向来只进行即日买卖的客户亦被称为「既有客户</P>
",,B,,26,3,0,0
1,"在一般情况下,任何一类期权的按金间距损失达(),便会自动触发即日追收按金","<P>A.40%</P>
<P>B.50%</P>
<P>C.60%</P>
<P>D.80%</P>
",,B,,26,3,0,0
1,在中失结算系统中的0(2)号户口用于处理下列哪一项事宜？（）,"<P>A.股票交收</P>
<P>B.保管股票</P>
<P>C.股息</P>
<P>D.证券抵押品</P>
",,C,,26,3,0,0
1,"根据《香港交易所规则》,以下哪些关于期交所参与者类别的描述是正确的?()<P>(1)交易所参与者可以是交易商、经纪、期货委托商或期货商代表</P><P>(2)经纪只有权为其身利益而进行期货合约及或期权约交易经纪亦可纯粹以交易所参与者的代理人身分行事</P><P>(3)期货委托商有权为其本身利益、为其它交易所参与者的利益及任何其它人的利益,而进行期货合约交易及/或期权合约交易</P><P>(4)期交所的交易所参与者必须为香港期货结算有限公司的会员</P>
","<P>A.(1)(2)(3)</P>
<P>B.(2)(3)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,C,,26,3,0,0
1,联交所在周六的开市时间为:(),"<P>A.上午9时正</P>
<P>B.上午9时30分</P>
<P>C.上午10时正</P>
<P>D.以上皆错</P>
",,D,,26,3,0,0
1,哪类投资者可在中央结算开立户口?()<P>(1)注册机构</P><P>(2)个人投资者</P><P>(3)持牌法团</P><P>(4)机构投资者</P>,"<P>A.(1)(3)</P>
<P>B.(3)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>
",,D,,26,3,0,0
1,以下哪一类期权交易所参与者必定有权使用联交所的期权系统?(),"<p>A.期权经纪交易所参与者</p>
<p>B.期权顾问交易所参与者</p>
<p>C.期权合约交易所参与者</p>
<p>D.期权买卖交易所参与者</p>
",,D,,26,3,0,0
1,以下哪项并不构成「有担保卖空」?,"<P>A.已作出证券借贷安排并于执行卖空前确认有关证券可被卖空</P>
<P>B.执行卖空后立刻回购所卖空的胶份</P>
<P>C.卖空股份前持有相同份额而且可立即转换为所空份的期权合约</P>
<P>D．拥有相同的股份额而且可立即转换为所空份的可换股债券</P>
",,B,,26,3,0,0
1,股票期权是透过以下哪一个系统进行结算?(),"<P>A.HKATS</P>
<P>B.第三代自动对盘系统</P>
<P>C.DCASS</P>
<P>D.CCASS</P>
",,D,,26,3,0,0
1,联交所向买卖双方收取多少费用作为交易系统使用费?(),"<P>A.0.002%</P>
<P>B.0.005%</P>
<P>C.0.5港元</P>
<P>D.5港元</P>
",,D,,26,3,0,0
1,以下哪一项关于香港交易及结算所有限公司的规定是不正确的?(),"<P>A.在交易所进行交易或结算均须会员资格</P>
<P>B.期交所参与者必须获证监会发牌可从事第(2)类受规管活动</P>
<P>C.在联交所进行股票期权交易的参与者必须注册成为联交所期权结算所参与者</P>
<P>D.期交所参与者而非期货结算参与者须由全面结算与者代为结算</P>
",,A,,26,3,0,0
1,"根据期交所规定,客户户口中的保证金余额跌至所需的水平以下,其客户须如何处理?()","<p>A.合理情况下客户户口可处于所需保证金以下</p>
<p>B.须存入款项至最低维持保证金水平</p>
<p>C.须存入款项至初次保证金水平</p>
<p>D.毋须存入款项直至平仓或结算</p>
",,C,,26,3,0,0
1,"中央结算及交收系统,简称为（）","<p>A.香港中央结算</p>
<p>B.中央结算系统</p>
<p>C.中央结算</p>
<p>D.香港结算系统</p>
",,B,,26,3,0,0
1,政府就过户纸印花税向()征收5港元费用,"<p>A.买方</p>
<p>B.卖方</p>
<p>C.买卖双方</p>
<p>D.过户纸印花税已经废除</p>
",,B,,26,3,0,0
1,请选出正确的陈述:()<p>(1)联交所是香港交易及结算所有限公司的控股公司</p><p>(2)香港交易所在联交所上市</p><p>(3)联交所负责监察、监督持牌法团的内部监控原则及程序</p><p>(4)联交所核准持牌法团的负人员</p>,"<p>A.(1)(2)</p>
<p>B.(2)</p>
<p>C.(2)(3)(4)</p>
<p>D.(1)(2)(3)(4)</p>
",,B,,26,3,0,0
1,香港交易所主席由谁任命?（）,"<p>A.财政司司长</p>
<p>B.香港特区行政长官</p>
<p>C.联交所主席</p>
<p>D.由香港交易所董事会互选</p>
",,D,,26,3,0,0
1,"如中介人已经作出股票借贷安排,并在联交所进行卖空活动这种出售方式称为:()","<p>A.借贷卖空</p>
<p>B.担保卖空</p>
<p>C.无担保卖空</p>
<p>D.安排卖空</p>
",,B,,26,3,0,0
1,"在联交所进行卖空活动须遵守哪(几)项规定?()<p>(1)卖空价不得低于当前最住卖盘价</p><p>(2)卖空前必须订立借股协议</p><p>(3)指令输入系统时必须显示为卖空盘</p><p>(4)只有联交所指定的证券才可卖空</p>
","<p>A.(1)(2)</p>
<p>B.(2)(3)</p>
<p>C.(1)(2)(3)</p>
<p>D.(1)(2)(3)(4)</p>
",,D,,26,3,0,0
1,以下哪两类参与者方可在期货结算公司注册?()<p>(1)结算参与者</p><p>(2)经纪结算参与者</p><p>(3)买卖结算参与者</p><p>(4)全面结算参与者</p>,"<p>A.(2)(3)</p>
<p>B.(2)(4)</p>
<p>C.(1)(4)</p>
<p>D.(3)(4)</p>
",,C,,26,3,0,0
1,"联交所的「第二板」,又称为:()","<p>A.主板</p>
<p>B.认股权证板</p>
<p>C.衍生权证板</p>
<p>D.创业板</p>
",,D,,26,3,0,0
