1,证监会与下列哪位财经官员的联系最为频密?,"<P>A.金管局总裁</P>
<P>B.特区财政司司长</P>
<P>C.中联辨副主席</P>
<P>D.财经事务及库务局局长</P>",4,D,参照知识点讲解,11,1,0,0,,,,
1,"以下哪项陈述并不正确?()
<P>(1)证监会所制定的指引不具法律效力</P>
<P>(2)证监会的董事会由财政司司长委任</P>
<P>(3)积金局负责调查违反《证监会强积金产品守则》的行为,并采取执法行动</P>
<P>(4)戴维森委员会强调,有必要建立以投资者为本,且有秩序、自由及公平的市场</P>","<P>A.(1)</P>
<P>B.(2)</P>
<P>c.(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,D,"选项(1):正确的陈述,
选项((2)):证监会的董事会,所有董事由特区行政长官按固定任期委任,选项((3)):违反《证监会强积金产品守则》,由证监会负责调查并采取执法行动,选项((4))戴维森委员会建议,有必要建立以从业员为本的监管制度",11,1,0,0,,,,
1,市场失当行为审裁处由以下哪些人士组成口,"<P>A.1名法官及2名外界成员</P>
<P>B.3名法官及2名外界成员</P>
<P>C.1名法官及3名外界成员</P>
<P>D.2名法官及2名外界成员</P>",4,A,"市场失当行为审裁处由1名法
官及2名外界成员组成",11,1,0,0,,,,
1,以下哪一项关于证监券及期货事务监察委员会(证监会的描述是正确的?(),"<P>A.证监会是政府监管证券及期货市场的最高层组织</P>
<P>B.在《证券及期货条例》实施后证监会便成为了认可财务机构从事受规管业务的前线监管单位</P>
<P>C.证监会的财政来源主要是政府拨款</P>
<P>D.证监会的主席和董事是由特区行政长官委任</P>",4,D,"证监会是法定独立机构，并非政府公务员体系或部长制的一部分，所以A,C不正确；前线机构为金管局，所以B不正确；",11,1,0,0,,,,
1,以下哪一个不是证监会的部门:(),"<P>A.企业融资部</P>
<P>B.市场监察部</P>
<P>C.法律服务部</P>
<P>D.信息管理部</P>",4,D,D项错误，应为“资讯科技科”,11,1,0,0,,,,
1,"甲公司未能就收购合并事宜获收购及合并委员会审批通过,甲公司如欲提出上诉,应向哪部门提出?()","<P>A.中介团体及投资产品部</P>
<P>B.证券及期货事务上诉审裁处</P>
<P>C.程序覆核委员会</P>
<P>D.收购上诉委员会</P>",4,D,"不满收购及合并委员会决定的人士
,可向收购上诉委员会提出上诉,证券及期货事务上诉审裁处负责聆讯来自证券及期货事务审裁处的决定而作出上诉的事项",11,1,0,0,,,,
1,"程序复核委员会:()</P>1,是独立于证监会的实体</P><P>(2)须向律政司司长汇报</P><P>(3)目的是对证监会的运作程序进行复核及监察。</P><P>(4).由证监会主席担</P>","<P>A.1(2)</P>
<P>B.(1)(3)</P>
<P>C.(2)(3)</P>
<P>D.(1)(4)</P>",4,B,"程序复核委员会须向财政司司长汇报及向证监会建议改进方法，所以（2）不正确；由特区行政长官委任独立实体，所以（4）不正确
",11,1,0,0,,,,
1,证监会发牌科处理以下哪些事项?()</P><P>(1)定期视察采探访持牌人</P><P>(2)为持牌人设定持续专业培训标准(3)支持学术评审咨询委员会的工作(4)认可单位信托、互惠基金及其它集体投资产品</P>,"<P>A.(1)(2)</P>
<P>B.(2)(3)</P>
<P>C.(1)(4)</P>
<P>D.(1)(3)(4)</P>",4,B,（1）不存在，为干扰项；（4）是投资产品部的责任,11,1,0,0,,,,
1,以下哪些关于政府各级关系的描述是正确的?</P><P>(1)财政司司长对证监会具有全部有效权力</P><P>.(2)证监会须将所有纪律处分事项向律政司报告。(3)保险业监理专员须直接向财政司同长报告</P><P>（4）证监会须向财政司司长汇报有关预算案、年度财务报告等</P>,"<P>A.(1)(2)(3)</P>
<P>B.(1)(3)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,B,纪律处分事项由证监会自行作出,11,1,0,0,,,,
1,"证监会可在原讼法庭提出呈请,向哪机构作出清盘令?()","<P>A.持牌人</P>
<P>B.持牌法团</P>
<P>C.注册机构</P>
<P>D.金管局</P>",4,B,"「清盘令」只可以向公司或机构发
出,「注册机构」是由金管局负责执行有关事宜",11,1,0,0,,,,
1,"证监会可在原讼法庭提出呈请,向哪机构作出清盘令?()","<P>A.财政司司长</P>
<P>B.金管局总裁</P>
<P>C.财经事务及库务局常任秘书长</P>
<P>D.证监会主席</P>",4,C,"保险业监理专员须向财经事务及库
务局常任秘长直按汇报",11,1,0,0,,,,
1,市场失当行为审裁处的主席由谁委任?,"<P>A.证监会主席</P>
<P>B.财政司司长</P>
<P>C.法官</P>
<P>D.香港特区行政长官</P>",4,D,"市场失当行为审裁处的主席由香港
特区行政长官委任",11,1,0,0,,,,
1,"当证监会向目标人士调查时,并不可采取以下哪些行动?(）
<P>(1)要求目标人士以书面回答问题</P><P>(2)要求目标人士做出宣誓</P><P>(3)
要求取得目标人士的资料</P><P>（4）要求目标人士私下交出款项</P>

","<P>A(2)</P>
<P>B.(2)(4)</P>
<P>C.(4)</P>
<P>D.(3)(4)</P>",4,C,"证监会在调查目标人士时,不可要求该人士私下交出款项",11,1,0,0,,,,
1,"以下哪一类是杠杆式外汇交易的市场参与者?


","<P>A.投资顾问</P>
<P>B.仲裁人</P>
<P>C.认可对手方</P>
<P>D.金银业贸易场</P>",4,C,参照知识点讲解,11,1,0,0,,,,
1,"一间前线监管机构负责监管及监督银行的证券业务?()

","<P>A金管局</P>
<P>B.联交所</P>
<P>C.证监会</P>
<P>D.香港证券及投资学会</P>",4,A,:金管局负责监管及监督银行的证券业务,11,1,0,0,,,,
1,"根据《证券及期货条例)，就杠杆式外汇交易的争议,最有可能提交以下哪项的地方处理?()

",<P>A.杠杆式外汇审裁处</P>B.证券及期货事务审裁处</P>C.仲裁中心</P>D.区域法院</P>,4,C,":有杠杆式外汇交易的争议,
普遍以仲裁方式处理",11,1,0,0,,,,
1,"以下哪项是正确的？<P>(1)财政司司长对证监会具有全部有效权力</P><P>(2)证监会与财经事务及库务局长保持密切的联系</P>
<P>(3)对处理关于投资相联保险产品的事宜,证监会须听从保险业监督的指示</P><P>(4)证监会主席、副主席及董事均由财政司司长委任
</P>

","<P>A.只有(1)及(2)</P>
<P>B.只有(2)和(4)</P>
<P>C.只有(1)和(3)</P>
<P>D.只有(3)和(4)</P>",4,A,"与投资有关的保险计划由证监会认可，所以（3）错误；证监会主席、副主席及董事均由香港特别行政区行政长官委任，所以（4）错误
",11,1,0,0,,,,
1,"证监会的雇员、获授权人或调查员可向裁判法院申请,要求发出手令：
<P>(1).授权指定人士进入中介人的处所</P>
<P>(2).授权指定的人可检取及无限期移走任何处所内的文件</P>
<P>(3)授权指定人士进入中介大董事的私人处所</P>
<P>(4)禁示任何人删除或更改或移走任何文件</P>

","<P>A.只有(1)和(3)</P>
<P>B.只有(2)和(4)</P>
<P>C.只有(1)和(4)</P>
<P>D.只有(2)(3)和(4)</P>",4,C,（2）（3）为干扰项,11,1,0,0,,,,
1,"下列哪项是证监会对中介人监察职能一般要求?
<P>(1)监察人员须获证监会核准及向证监会注册</P>
<P>(2)监察人员应负责监察销售的有效运作</P>
<P>(3)在切实可行的情况下应允许监察人员取览所有必要的记录及文件</P>
<P>(4)监察职能应独立于所有业务运作职能</P>
","<P>A.只有(1)及(3)</P>
<P>B.只有(2)及(4)</P>
<P>C.只有(3)及(4)</P>
<P>D只有(1)(3)及(4)</P>",4,C,（1）监察人员不需要注册（2）监察人员不负责监察销售的运作,11,1,0,0,,,,
1,"证券及期货事务上诉审裁处的设立,对证监会有以下哪项作用?

","<P>A.辅助证监会的作用</P>
<P>B.对证监会具有制衡作用</P>
<P>C.上诉审裁处协助证监会聆讯一切案件</P>
<P>D.协助证监会制定规则的作用</P>",4,B,这是戴维森委员会其中一项建议,11,1,0,0,,,,
1,"哪一间前线监管机构负责监管及监督银行的证券业务?


","<P>A.金管局</P>
<P>B.联交所</P>
<P>C.证监会</P>
<P>D.香港证券及投资学会</P>",4,A,金管局负责监管及监督银行的证券业务,11,1,0,0,,,,
1,"市场失当行为审裁处由以下哪些人士组成？


","<P>A.1名法官及2名外界成员</P>
<P>B.3名法官及2名外界成员</P>
<P>C.1名法官及3名外界成最</P>
<P>D.2名法官及2名外界成员</P>",4,A,知识点简单再现,11,1,0,0,,,,
1,"下列哪情况,财政司司长不会委任审查员,调查公司的事务?


","<P>A.公司业务存在诈骗行为</P>
<P>B.公司未有向股东提供一切有关公司事务的资料</P>
<P>C.公司未能令股东每年有固定息率</P>
<P>D.符合法定的股东数目而作出的申请</P>",4,C,干扰项，很简单能看出，其他都正确,21,1,0,0,,,,
1,"根据新《公司条例》，私人公司的成员不可超过多少人?



","<P>A.30人</P>
<P>B.50人</P>
<P>C.100人</P>
<P>D.300人</P>",4,B,私人公司的成员不可超过50人,21,1,0,0,,,,
1,"由香港立法会通过的法例称为

","<P>A.条例</P>
<P>B.规例</P>
<P>C.规则</P>
<P>D.条款</P>",4,A,参照知识点讲解,21,1,0,0,,,,
1,"以下哪项陈述并不正确


","<P>A.香港的司法机构完全独立于其他政府部门</P>
<P>B.香港的刑事案件由财政司针对违法者提出诉讼</P>
<P>C.刑事案件必须经列明为“无合理疑点”</P>
<P>D.刑事法是针对社会的罪行</P>",4,B,选项B正确陈述应该为，刑事案件由,21,1,0,0,,,,
1,"香港法例并不包括下列哪一项?



","<P>A.衡平法</P>
<P>B.普通法</P>
<P>C.公正法</P>
<P>D.习惯法</P>",4,C,香港不存在公正法，其他选项看知识点解析,21,1,0,0,,,,
1,"以下哪几项是关于金融业的民事法?
<P>(1)侵权法</P>
<P>(2)代理法</P>
<P>(3)雇佣法</P>
<P>(4)合约法</P>


","<P>A.(1)(2)</P>
<P>B.(1)(2)(3)</P>
<P>C.(1)(2)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,D,参加知识点讲解,21,1,0,0,,,,
1,"本地中介人B与海外交易商就杠杆式外汇交易发生争议,中介人B现可透过哪一种方式解决这争议?



","<P>A.香港国际仲裁</P>
<P>B.终审法院</P>
<P>C.国际仲裁</P>
<P>D.证监会</P>",4,C,杠杆式外汇交易的争议，其中一方处于香港以外的地方，由国际仲裁处理，而双方均位于香港，则由香港国际仲裁处理,21,1,0,0,,,,
1,"以下哪项陈述对香港的法院分级制度是正确?
<P>(1)香港最高法院是高等法院</P>
<P>(2)高等法院可审理所有刑事及民事案件</P>
<P>(3〕区域法院可审理谋杀案或争议金额100万港元以上的民事案件</P>
<P>(4)裁判法院处理最轻微的刑事案件</P>



","<P>A.(1)(4)</P>
<P>B.(1)(4)</P>
<P>C.(1)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,B,"选项（1）正确陈述应为：香港最高法院是终审法院，选项
（3）的正确陈述为，区域法院不可审理谋杀案或争议金额100万港元以上的民事案件",21,1,0,0,,,,
1,"哪一类股份持有人，有权优先于普通股持有人按指定比率收取股息？


","<P>A.可分红的红股</P>
<P>B.优先股</P>
<P>C.公司A股</P>
<P>D.公司B股</P>",4,B,见知识点讲解部分,21,1,0,0,,,,
1,"股份包括下列哪几类?
<P>(1)普通股</P>
<P>(2)优先股</P>
<P>(3)可赎回股份</P>
<P>(4)银行的存款</P>



","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(2)(3)(4)</P>",4,C,银行存款并不是股本,21,1,0,0,,,,
1,"公司首届股东周年成员大会应在注册成立后18个月内召开,其后每隔多少个月内召开一次?


","<P>A.12个月</P>
<P>B.13个月</P>
<P>C.14个月</P>
<P>D.15个月</P>",4,D,见知识点讲解部分,21,1,0,0,,,,
1,"决议案分为哪几种?
<P>(1)简单决议案</P>
<P>(2)普通决议案</P>
<P>(3)决议案</P>
<P>(4)特别决议案</P>

","<P>A.(1)(2)</P>
<P>B.(1)(3)(4)</P>
<P>C.(2)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,C,见知识点讲解部分,21,1,0,0,,,,
1,"特别决议案的印刷版本必须在特别决议案通过后的多少日送交公司注册处存放?


","<P>A.7日</P>
<P>B.14日</P>
<P>C.15日</P>
<P>D.21日</P>",4,C,D答案的21日正确表述应为：召开特别决议案，须于21日前向股东发出书面通知,21,1,0,0,,,,
1,"以下哪一项是对少数股东权的保障﹖

","<P>A.持有5%附有投票权的缴足股本的股东可要求重新分配权益</P>
<P>B.持有10%已发行股份的持有人可要求撤销某些决议案</P>
<P>C.100名股东或10%已发行股份的持有人可要求财政司司长委任调查公司的事务</P>
<P>D.持有10%附有投票权的股份持有人可要求董事会召开股东大会</P>",4,C,A项正确说法应为“可要求董事召开大会”；B项正确说法为“10%该类股份总表决权的人”，D项正确表达为“持有5%附带投票权的缴足资本的成员可要求董事召开大会”,21,1,0,0,,,,
1,"若公司变更某类股份持有人的权利,持有该类股份10%或以上股份总表决权的人士如认为有损其权益,可向哪方面提出诉讼?


","<P>A.公司的董事会</P>
<P>B.证监会</P>
<P>C.联交所</P>
<P>D.法院</P>",4,D,见知识点讲解部分,21,1,0,0,,,,
1,"在多少名成员要求下,财政司司长可委任审查员对该公司作出调查?


","<P>A.100名成员</P>
<P>B.300名成员</P>
<P>C.500名成员</P>
<P>D.1000名成</P>",4,A,见知识点讲解部分,21,1,0,0,,,,
1,"以下哪项对公司事宜的陈述并不正确?
<P>(1)任何成员可向法院提出清盘呈请</P>
<P>(2)个别成员认为公司的行事有损其一般利益,亦可向法院提出呈请</P>
<P>(3)持有3%附有投票权的缴足股本的成员,可要求董事召开成员大会</P>
<P>(4)被指犯错的人为公司控制人,是不能以公司本身的名义向他提出诉讼</P>

","<P>A.(1)(2)</P>
<P>B.(2)(3)</P>
<P>C.(3)</P>
<P>D.(1)(4)</P>",4,C,"选项（3）的正确陈述应为：持有“5%”，而非“3%”
",21,1,0,0,,,,
1,"根据新《公司条例》,下列哪类在公司行事的人,须负上法律责任?
<P>(1)董事</P>
<P>(2)高级管理层</P>
<P>(3)担任董事职能之人士,但未有职衔</P>
<P>(4)公司清洁员工</P>


","<P>A.(1)</P>
<P>B.(1)(2)</P>
<P>C.(1)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,C,新《公司条例》将董事界定以任何名义担任董事的人士（不论其职衔）,21,1,0,0,,,,
1,"担任公司董事必须符合下列哪几项要求?
<P>(1)须年满21岁</P>
<P>(2)3年工作经验</P>
<P>(3)不得为破产人</P>
<P>(4)须持有规定的股份(资格股)</P>


","<P>A.(3)</P>
<P>B.(1)(3)</P>
<P>C.(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,A,选项（1）的正确描述应为：须年满18岁，选项（2）（4）新《公司条例》并未对这2项事宜作出规定,21,1,0,0,,,,
1,"在成员大会上,成员以简单大多数通过的决议案,称为



","<P>A.普通决议案</P>
<P>B.决议案</P>
<P>C.特别决议案</P>
<P>D.简单决议案</P>",4,A,"选项B,可透过通函并经签署后通过；选项C,须在股东大会上至少75%的股东通过；选项D,并不存在的决议案",21,1,0,0,,,,
1,"以下哪些有关董事的职权规定是正确的﹖
<P>(1)银行不可向公司董事提供借款。</P>
<P>(2)《公司条例》附表A规定了董事酬金须由公司的股东大会厘定。</P>
<P>(3)如果董事并无披露其代表公司所订立的合约涉及个人利益，则公司可选择免除该合约的责任。</P>
<P>(4)股东可在股东大会上以过半数票追认董事的失职事项。</P>


","<P>A.(1)(2)</P>
<P>B.(2)(3)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)</P>",4,C,A项正确说法应为“未获公司成员的批准，该公司不得直接或间接向董事借款”,21,1,0,0,,,,
1,"董事的失职,公司可进行哪些行动作出补救?
<P>(1)透过禁制令</P>
<P>(2)撒销合约</P>
<P>(3)该董事就公司的损失而须作出赔偿</P>
<P>(4)召开董事会,判该董事监禁</P>


","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(2)(3)</P>
<P>D.(1)(2)(3)</P>",4,D,D项明显错误，只有法院才能判监禁,21,1,0,0,,,,
1,"根据新《公司条例》，董事须以（）的谨慎丶技巧及努力行事


","<P>A.严谨水平</P>
<P>B.严苛水平</P>
<P>C.合理水平</P>
<P>D.一般水平</P>",4,C,注意细节,21,1,0,0,,,,
1,"在以下哪些情况会由法院执行清盘﹖
<P>(1)股东已通过赞成清盘的特别决议案</P>
<P>(2)股东人数减至少于10人</P>
<P>(3)法院认为将公司清盘是公正公平的</P>
<P>(4)公司连续三年出现严重亏损</P>


","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(2)(4)</P>
<P>D.(1)(4)</P>",4,B,（2）（4）是无中生有的干扰项,21,1,0,0,,,,
1,"某公司的组织章程细则所订明的公司存在期限届满,该公司将出现以下哪一种清盘行动?


","<P>A.自动清盘</P>
<P>B.成员自动清盘</P>
<P>C.强制清盘</P>
<P>D.债券人强行清盘</P>",4,B,自动清盘出现的基本情况,21,1,0,0,,,,
1,"「有偿债能力证明书」须在公司清盘决议通过日期前多少个星期内作出?


","<P>A.2星期</P>
<P>B.3星期</P>
<P>C.4星期</P>
<P>D.5星期</P>",4,D,见知识点讲解部分,21,1,0,0,,,,
1,"债权人自动清盘必须设立哪一个委员会以代债权人监督清盘?


","<P>A.清盘委员会</P>
<P>B.债权人委员会</P>
<P>C.清盘人委员会</P>
<P>D.审查委员会</P>",4,D,见知识点讲解部分,21,1,0,0,,,,
1,"成员自动清盘,规定该公司须在多少个月内悉数偿还债项?


","<P>A.6个月</P>
<P>B.12个月</P>
<P>C.18个月</P>
<P>D.24个月</P>",4,B,见知识点讲解部分,21,1,0,0,,,,
1,"哪项文件可构成公司及其成员之间的协议?


","<P>A.声明书</P>
<P>B.广告单张</P>
<P>C.章程细则</P>
<P>D.协议书</P>",4,C,见知识点讲解部分,21,1,0,0,,,,
1,"下列哪(几)项属正确的陈述?
<P>(1)组织章程细则订明公司内部管理及运作的规定</P>
<P>(2)担保公司是没有股本的</P>
<P>(3)根据新《公司条例》,公司的股份是没有面值的</P>
<P>(4)私人公司的成员人数不得超过50人,其中包括身为成员的现时雇员</P>



","<P>A.(1)(4)</P>
<P>B.(1)(2)(3)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,B,该人数并不包括身为成员的现实雇员及一直身为成员的先前雇员,21,1,0,0,,,,
1,"持牌法团的执行董事必须符合以下哪项条件?()
<P>(1)身为持牌代表</P>
<P>(2)身为持牌法团的大股东</P>
<P>(3)不得为破产人</P>
<P>(4)获证监会核准</P>


","<P>A.(3(4</P>
<P>B.(1)(3)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,B,"持牌法团的执行董事须为负责人员及经证监会核准,持牌法团的执行董事毋须成为大股东",21,1,0,0,,,,
1,"公司组织大纲必须列明哪一方面的资料?


","<P>A内部运作</P>
<P>B.董事的职责</P>
<P>C.公司的股本</P>
<P>D.派发股息的程序</P>",4,C,选项ABD:为公司组织细则的内容,21,1,0,0,,,,
1,"股东自动清盘,规定该公司须在多少个月内悉数偿还债项?()

","<P>A.6个月</P>
<P>B.12个月</P>
<P>C.18个月</P>
<P>D.24个月</P>",4,B,见知识点讲解部分,21,1,0,0,,,,
1,"下列哪情况可由法院执行强制清盘
<P>(1)公司为欺诈目的而成立</P>
<P>(2)公司无能力偿债</P>
<P>(3)组织细则内拟定的公司存在期已届满</P>
<P>(4)公司未能达到其主要宗旨</P>


","<P>A.(1)(2)</P>
<P>B.(1)(2)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,B,"选项(1)(2)(4):属于「强制清盘」,选项(3):属于「自动清盘」",21,1,0,0,,,,
1,"需要特别决议案通过的事项须在股东大会上,至少()的股东通过

","<P>A.51.0%</P>
<P>B.66.7%</P>
<P>C.75.0%</P>
<P>D.80.0%</P>",4,C,见知识点讲解部分,21,1,0,0,,,,
1,"以下是关于刑事法和民事法的描述,哪项不正确?

","<P>A.刑事法界定针对社会的罪行</P>
<P>B.民事法旨在为因另一人的行为而蒙受损害的个人或公司提供补救</P>
<P>C.刑事案件由政府委任机构针对违法者提出诉讼</P>
<P>D.刑事案件根据""相对可能性的衡量""作出裁决</P>",4,D,刑事案件根据“无合理疑点”,21,1,0,0,,,,
1,"下列哪情况,财政司司长不会委任审查员,调查公司的事务？

","<P>A.公司业务存在诈骗行为</P>
<P>B.公司未有向股东提供一切有关公司事务的资料</P>
<P>C.公司未能令股东每年有固定息率</P>
<P>D.符合法定的股东数目而作出的申请</P>",4,C,C为干扰项,21,1,0,0,,,,
1,"决议案分为哪几种?()
<P>(1)简单决议案</P>
<P>(2)普通决议案</P>
<P>(3)决议案</P>
<P>(4)特别决议案</P>


","<P>A.(1)(2)</P>
<P>B.(1)(3)(4)</P>
<P>C.(2)(3)(4)</P>
<P>D.(1)(2)(3)(4)</P>",4,C,并不存在简单决议案,21,1,0,0,,,,
1,"持牌法团的大股东是指
<P>)(1)单独或联同其任何有联系者拥有该公司10%或以上已发行股本。</P>
<P>（2）单独或联同其任何有联系者直接或间接在该公司股东大会上可行使10%的投票权。</P>
<P>（3）单独或联同其任何有联系者有权在另一法团的股东大会上行使25%或以上的投票权,而该法团本身有权在其公司的股东大会上行使10%以上的投票权。</P>
<P>（4）经证监会批准的大股东。</P>

","<P>A.只有(1)(3)</P>
<P>B.只有(2)(4)</P>
<P>C.只有(1)(2)(3)</P>
<P>D.只有(1)(2)(4)</P>",4,D,（3）项正确的应是35%,21,1,0,0,,,,
1,"公司小股东可在哪会议上参与公司事务


","<P>A.董事会会议</P>
<P>B.股东大会</P>
<P>C.公司每日的例行会议</P>
<P>D.公司每月的例行会议</P>",4,B,股东大会是公司小股东唯一可参与公司事务的机会,21,1,0,0,,,,
1,"以下哪项并不属于公司周年大会的事务？


","<P>A.就核数师的报告向核数师发出质问</P>
<P>B.将任期未届满的核数师罢免</P>
<P>C.委任核数师</P>
<P>D.以上皆是公司周年大会的事务</P>",4,B,"将任期未届满的核数师罢兔,须经决议案通过",21,1,0,0,,,,
1,"下列哪机构必须就每年度的帐目及审计报告提交证监会?
<P>((1注册机构</P>
<P>(2)金管局</P>
<P>(3)持牌法团</P>
<P>(4)认可财务机构</P>


","<P>A.(1)</P>
<P>B.(3)</P>
<P>C.(1)(3)</P>
<P>D.(1)(3)(4)</P>",4,B,持牌法团的帐目及审计报告须呈交证监会而金管局负责处理注册机构的有关事宜,21,1,0,0,,,,
1,"公司组织大纲载列:()
<P>（1）公司的名称、注册地点</P>
<P>（2）公司的股本必须以港币计值</P>
<P>（3）公司股东及董事的权利</P>
<P>（4）公司的宗旨</P>

","<P>A(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(1)(4)</P>
<P>D.(2)</P>",4,C,（2）无此规定；（3）无规定公司股东的权利,21,1,0,0,,,,
1,"某公司的组织大纲订明一旦发生某些事件,公司须予解散而进行清盘,该类清盘称为:()


","<P>A.自动清盘</P>
<P>B.股东自动清盘</P>
<P>C.强制清盘</P>
<P>D.债权人强行清盘</P>",4,C,解织大订明的清盘属:强制清盘，组织细则订的在期限届满属:自动清盘,21,1,0,0,,,,
1,"在股东大会上由出席的股东以简单大多数通过的决议案称为()

","<P>A.简单决议案</P>
<P>B.决议案</P>
<P>C.普通决议案</P>
<P>D.特别决议案</P>
",4,C,"选项A:并不存在简单决议案!,选顶B一决议案可透过发出通函并经签署后通过,选项C:正确答案,选项D:特别决议案须由75%股东
在股东大会上表决通过",21,1,0,0,,,,
1,"公司小股东可在哪会议上参与公司事务



","<P>A.董事会会议</P>
<P>B.股东大会</P>
<P>C.公司每日的例行会议</P>
<P>D.公司每月的例行会议</P>",4,B,股东大会是公司小股东唯一可参与公司事务的机会,21,1,0,0,,,,
1,"香港特区财政司长在下列哪些情况下，可委任审查员调查公司的事务并作出报告?()
<P>(1)他怀疑公司在业务方面存在欺压行为</P>
<P>(2)他怀疑与公司的成立有关的人士触犯欺诈罪行</P>
<P>(3)他认为公司赚取过多的利润但未有向其股东发放合理的股息</P>
<P>(4)他认为股东并未获提供有关公司事务的资料</P>



","<P>A.只有(1)及(2)</P>
<P>B.只有(3)及(4)</P>
<P>C.只有(1)(2)及(4)</P>
<P>D.只有(1)(2)(3)及(4)</P>",4,C,(3)属于干扰项,21,1,0,0,,,,
