1,"以下有关积金局的职责，哪项是正确的？
<P>(1). 不负责注册强制性公积金计划</P>
<P>(2). 核准汇集投资基金</P>
<P>(3). 不规管核准受托人的事务及活动</P>
<P>(4). 处理与强积金产品及核准受托人有关的投诉</P>","<P> A.(1)(3)</P>
 <P> B.(2)(4)</P>
 <P> C.(1)(2)(3)</P>
 <P>D.(1)(2)(4)</P>",4,B,"(a)注册强制性公积金（ “ 强积金”）计划
(b)核准汇集投资基金
(c)监督注册计划及汇集投资基金的行政与管理事宜，并就其制定规则及指引
(d)持续监察强积金产品遵守《 强制性公积金计划条例》（ “《强积金条例》”） 的情况
(e)对指称违反《强积金条例》 条文的行为进行调查
(f)审批受托人及规管该等核准受托人的事务及活动
(g)处理与强积金产品及核准受托人有关的投诉，必要时提交予证监会及其他监管机构以采取行动",11,1
1,"以下有关强积金计划的说明，哪项是正确的？
<P>(1). 雇主必须为参加其他退休金计划的雇员制定计划</P>
<P>(2). 涉及众多雇主的强制性退休计划</P>
<P>(3). 雇员可参与的强积金计划包括股票基金及债券基金</P>
<P>(4). 货币市场基金及保本基金不包括在强积金计划内</P>","<P>A. (1)(4) </P>
 <P>B.(2)(3)(4) </P>
 <P>C.(2)(4) </P>
 <P>D.以上全錯 </P>",4,B,强积金计划是指涉及众多雇主的强制性退休计划，雇主必须为尚未参加其他退休金计划的雇员制定计划.雇员可参与的强积金计划包括：股票基金、债券基金、均衡基金、货币市场基金及保本基金,11,1
1,"以下有关金银业贸易场的说明，哪项是正确的？
<P>(1). 现时主要从事 99 黄金的交易</P>
<P>(2). 不从事公斤条黄金的交易</P>
<P>(3). 实施仓费制度</P>
<P>(4). 受直接监管</P>","<P>A. (1)(2) </P>
<P>B.(1)(3) </P>
<P>C.(1)(2)(3) </P>
<P>D.(2)(3)(4) </P>",4,B,"金银业贸易场经营的市场现时主要从事 99 黄金及公斤条黄金的交易金银业贸易场实施仓费制度，以解决延期交付及交易商与投资者之间的所有权转让的问题
金银业贸易场不受直接监管",11,1
1,"以下有关公司注册处处长实施及执行的条例，哪项是正确的？
<P>(1). 新《公司条例》</P>
<P>(2).《受托人条例》</P>
<P>(3).《注册受托人法团条例》</P>
<P>(4).《收债人条例》</P>","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C. (2)(2)(3)</P>
<P>D. (2)  (2)  (4)</P>",4,B,"公司注册处处长实施及执行以下条例的某些范畴：
(a)新《公司条例》
(b)《公司（ 清盘及杂项条文） 条例》
(c)《有限责任合伙条例》
(d)《受托人条例》
(e)《注册受托人法团条例》
(f)《放债人条例》
(g)其他法团条例",11,1
1,"以下有关公司注册处的说明，哪项是正确的？
<P>(1). 保存各间公司的财务及其他申报表以及公司的押记登记</P>
<P>(2). 保存资料不供公众查阅</P>
<P>(3). 处长不会直接监管公司、有限责任合伙、受托人或放债人</P>
<P>(4). 会追究这些实体未能提交上述条例规定的申报表的行为</P>","<P>A. (1)(2)(4)</P>
<P>B.(1)(3)(4)</P>
<P> C.以上全對</P>
<P>D. 以上全錯</P>",4,B,"公司注册处保存各间公司的财务及其他申报表以及公司的押记登记等， 以供公众查阅公司注册处会追究这些实体未能提交上述条例规定的申报表的行为，并可因公司未能提交申报表或未能开展业务而将其登记注销公司注册处处长不会直接监管公司、有限责任合伙、受托人或放债人， 这些职能由不同的机构承担",11,1
1,"以下有关证监会的规管目标，哪项是正确的？
<P>(1). 维持及促进证券及期货市场的公平性、效率、 竞争力、 透明度及秩序</P>
<P>(2). 向投资公众提供保障</P>
<P>(3). 减低在证券及期货业内的系统风险</P>
<P>(4). 协助财政司司长维持香港在金融方面的稳定性</P>","<P>A. (1)(2)</P>
<P>B.(3)(4)</P>
<P>C.以上全對</P>
<P>D.以上全錯</P>",4,C,"证监会的规管目标载于《证券及期货条例》第 4 条， 为：
(a)维持及促进证券及期货市场的公平性、效率、 竞争力、 透明度及秩序
(b)提高公众了解证券及期货业，包括其作业及运作
(c)向投资公众提供保障
(d)尽量减少证券及期货市场的罪行及失当行为
(e)减低在证券及期货业内的系统风险
(f)采取与证券及期货业有关的适当步骤，以协助财政司司长维持香港在金融方面的稳定性",11,1
1,"以下有关证监会认可的机构或人士，哪项是正确的？
<P>(1). 交易所</P>
<P>(2). 结算所</P>
<P>(3). 控制人</P>
<P>(4). 金管局</P>","<P>A.(1)(2)(3)</P>
<P>B.(2)(3)(4)</P>
<P>C.以上全對</P>
<P>D.以上全錯</P>",4,A,"监管、监察和规管以下机构或人士的活动：
认可交易所、认可结算所、认可控制人及认可投资者赔偿公司或从事受规管活动的认可人士",11,1
1,"以下有关证监会的职能及权力的说明，哪项是正确的？
<P>(1). 维持及提高公众对证券及期货业的信心</P>
<P>(2). 与其他监管机构合作，并向它们提供协助</P>
<P>(3). 向投资公众提供适当程度的保障</P>
<P>(4). 遏止证券及期货业的非法、 不名誉及不正当行</P>","<P>A. (1)(2)</P>
<P>B. (3)(4)</P>
<P>C. 以上全對</P>
<P>D.以上全錯</P>",4,C,"主要职能如下：
维持及提高公众对证券及期货业的信心
与其他监管机构合作，并向它们提供协助
向投资公众提供适当程度的保障
遏止证券及期货业的非法、 不名誉及不正当行为",11,1
1,"以下有关证监会针对投资者的职能，哪项是正确的？
<P>(1). 不负责教育投资者</P>
<P>(2). 投资者对投资产品的了解</P>
<P>(3). 投资者对作出知情投资决定的重要性的了解</P>
<P>(4). 投资者对透过受规管人士购买不同种类的金融服务 的好处的了解</P>","<P>A. (1)(2)</P>
<P>B. (3)(4)</P>
<P>C. (2)(2)(3)</P>
<P>D. (2)(3)(4)</P>",4,D,"其他职能包括促进：
(a)投资者教育
(b)投资者对投资产品的了解
(c)投资者对作出知情投资决定的重要性的了解
(d)投资者对透过受规管人士购买不同种类的金融服务（包括投资于金融产品） 的好处的了解",11,1
1,"以下有关证监会不可转授的职能，哪项是正确的？
<P>(1). 订立附属法例</P>
<P>(2). 下令交易所公司暂停营业</P>
<P>(3). 委任内界调查员</P>
<P>(4). 不干预持牌法团的商业运作</P>","<P>A. (1)(2)</P>
<P>B.(3)(4)</P>
<P>C.(1)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,A,"证券及期货条例》规定，不可将证监会的若干职能转授予其他机构
该等职能包括下列权力：
(a)订立附属法例
(b)根据《证券及期货条例》第 8 条成立委员会
(c)下令交易所公司暂停营业
(d)委任外界调查员
(e)干预持牌法团的商业运作",11,1
1,"以下有关证监会董事的说明，哪项是正确的？
<P>(1). 包括主席、 行政总裁及至少 2 名其他董事</P>
<P>(2). 无需为业内或法律及会计行业的精英</P>
<P>(3). 证监会的大多数董事必须为执行董事</P>
<P>(4). 除行政总裁外，执行董事各自监督一个前线部门</P>","<P> A.(2)</P>
<P> B.(4)</P>
<P>C.(2)(3)</P>
<P> D.(2)(4)</P>",4,B,"证监会的董事包括：主席、 行政总裁及至少 5 名其他董事证监会的大多数董事必须为非执行董事，且为业内或法律及会计行业的精英，或证券及期货业内的其他领袖人物除行政总裁外，5 名执行董事各自监督一个前线部门",11,1
1,"以下有关前线部门的说明，哪项是正确的？
<P>(1). 企业融资部</P>
<P>(2). 法规执行部</P>
<P>(3). 投资产品部</P>
<P>(4). 市场控制部</P>","<P>A. (2)(2)(3)</P>
<P>B. (2)(3)(4)</P>
<P>C. 以上全對</P>
<P>D.以上全錯</P>",4,A,这些前线部门包括企业融资部、法规执行部、投资产品部、市场监察部及中介机构部,11,1
1,"以下有关咨询委员会的说明，哪项是正确的？
<P>(1). 咨询委员会拥有执行权</P>
<P>(2). 负责向证监会提供其规管目标及职能的政策事宜的意见</P>
<P>(3). 不会以任何方式监察证监会</P>
<P>(4). 主席委任的最多5名其他执行董事</P>","<P>A.(2)(3)</P>
<P>B.(2)(4)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(2)(4)</P>",4,A,"咨询委员会负责向证监会提供有关其规管目标及职能的政策事宜的意见， 咨询委员会并无执行权，且不会以任何方式监察证监会咨询委员会由证监会主席担任主席，成员包括行政总裁、由主席委任的最多两名其他执行董事，以及由香港特区行政长官经咨询证监会主席后委任的 8至 12 名其他成员",11,1
1,"以下有关证监会成立的监管委员会，哪项是正确的？
<P>(1). 收购及合并委员会</P>
<P>(2). 销售上诉委员会</P>
<P>(3). 产品咨询委员会</P>
<P>(4). 学术评审咨询委员会</P>","<P>A.(2)(2)(4)</P>
<P>B.(1)(3)(4)</P>
<P>C.以上全對</P>
<P>D.以上全錯</P>",4,B,"证监会成立了各种监管委员会，并授予其部分职能，例如：
收购及合并委员会
收购上诉委员会
产品咨询委员会
投资者赔偿基金委员会 
学术评审咨询委员会
股份登记机构纪律委员会",11,1
1,"以下有关独立的审裁处及委员会，哪项是正确的？
<P>(1). 证券及期货事务上诉审裁处</P>
<P>(2). 杠杆式外汇交易仲裁委员会</P>
<P>(3). 程序覆检委员会</P>
<P>(4). 投资者赔偿基金委员会</P>","<P>A.(1)(2)</P>
<P>B.(3)(4)</P>
<P>C.(1)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,C,"以下审裁处及委员会乃独立于证监会：
证券及期货事务上诉审裁处
杠杆式外汇交易仲裁委员会 
程序覆检委员会",11,1
1,"以下有关企业融资部的说明，哪项是正确的？
<P>(1). 执行《公司收购、合并及股份回购守则》</P>
<P>(2). 不监督香港联合交易所有限公司</P>
<P>(3). 检讨《上市规则》 及提出修订建议</P>
<P>(4). 审核上市发行人申请认可的招股章程</P>","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(2)(3)</P>
<P>D.(2)(4)</P>",4,B,"企业融资部：
(a)执行《公司收购、合并及股份回购守则》及规管适用公司进行的收购、 合并及股份回购
(b)监督香港联合交易所有限公司与上市事务有关的活动
(c)检讨《上市规则》 及提出修订建议
(d)审核非上市发行人申请认可的招股章程，以及就上市及非上市发行人刊发的招股章程给予豁免
(e)执行《证券及期货条例》的双重存档制度，从而提升上市申请人及上市公司信息披露的质素",11,1
1,"以下有关法规执行部的职责，哪项是正确的？
<P>(1). 执行《证券及期货条例》</P>
<P>(2). 监察市场以侦察市场的失当行为</P>
<P>(3). 无法调查市场失当行为</P>
<P>(4). 当怀疑上市公司涉及不当行为时查阅其簿册及纪录</P>","<P>A.(1)(2)</P>
<P>B.(3)(4)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(2)(4)</P>",4,D,"法规执行部：
(a)执行《证券及期货条例》
(b)监察市场以侦察市场的失当行为
(c)调查市场失当行为，及处分或控告负责该等活动的人士（包括或许未获发牌的人士）
(d)当怀疑上市公司涉及不当行为时（或许涉及其董事、高级人员或大股东）， 查阅其簿册及纪录",11,1
1,"以下有关投资产品部的职责，哪项是正确的？
<P>(1). 不负责发展监管平台</P>
<P>(2). 监管及核准向公众发售投资产品</P>
<P>(3). 监察认可投资产品的信息披露和持续合规事宜</P>
<P>(4). 强化市场基础设施</P>","<P>A.(1)(4)</P>
<P>B.(2)(3)</P>
<P>C.(1)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,B,"投资产品部：
(a)发展监管平台，包括投资产品认可申请的平台，以利便市场发展及产品创新
(b)监管及核准向公众发售并受《证券及期货条例》规管的投资产品
(c)监察认可投资产品的信息披露和持续合规事宜",11,1
1,"以下有关市场监察部的职责，哪项是正确的？
<P>(1). 监督交易所及结算所的操守、运作及内部系统</P>
<P>(2). 认可自动化交易服务提供商</P>
<P>(3). 不规管获认可的股份登记机构</P>
<P>(4). 确保市场整体上有效运作</P>","<P>A.(1)(2)(3)</P>
<P>B.(1)(2)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(2)(3)(4)</P>",4,B,"市场监察部：
(a)监督交易所及结算所的操守、运作及内部系统
(b)强化市场基础设施
(c)认可自动化交易服务提供商
(d)规管获认可的股份登记机构
(e)监督和监察投资者赔偿公司的活动
(f)确保市场整体上有效运作，并尽量减少市场参与者的风险，以及香港的金融中心形象受损的风险",11,1
1,"以下有关中介机构部的说明，哪项是正确的？
<P>(1). 只由发牌科组成</P>
<P>(2). 主要负责制订和执行发牌规定</P>
<P>(3). 对持牌公司进行持续监管</P>
<P>(4). 重点监察业务操守和财政健全状况</P>","<P>A.(2)(2)</P>
<P>B.(3)(4)</P>
<P>C.(2)(2)(3)</P>
<P>D.(2)(3)(4)</P>",4,D,"中介机构部由发牌科及中介机构监察科组成，主要负责制订和执行发牌规 定，并对持牌公司进行持续监管，重点监察其业务操守和财政健全状况",11,1
1,"以下有关发牌科的说明，哪项是正确的？
<P>(1). 不须向获发牌后方可进行的受规管活动业务的法团及个人发出牌照</P>
<P>(2). 为拟继续持牌的法团及个人须遵从的胜任能力及适合性规定，发出守则及指引</P>
<P>(3). 处理有关持牌法团及个人是否适合继续持有牌照的事宜</P>
<P>(4). 向法庭申请禁制令</P>

 (1) & (2)
 (1) & (3)
 (2) & (3)
 (2) & (4)","<P>A.(1)(2)</P>
<P>B.(1)(3)</P>
<P>C.(2)(3)</P>
<P>D.(2)(4)</P>",4,C,"发牌科：
(a)向有意在香港经营《证券及期货条例》规定须获发牌后方可进行的受规管活动业务的法团及个人发出牌照.
(b)为拟继续持牌的法团及个人须遵从的胜任能力及适合性规定，发出守则及指引
(c)处理有关持牌法团及个人是否适合继续持有牌照的事宜",11,1
1,"以下有关中介机构监察科的职责，哪项是正确的？
<P>A. 进行实地视察</P>
<P>B. 不进行非实地监察</P>
<P>C. 持续监督持牌法团及个人持牌人的业务操守</P>
<P>D. 监察持牌法团的财政稳健性</P>","<P>A. (1) (2)</P>
<P>B.(3)(4)</P>
<P>C.(1)(2)(4)</P>
<P>D. (1)(3)(4)</P>",4,D,"中介机构监察科：
(a)进行实地视察及非实地监察，以持续监督持牌法团及个人持牌人的业务操守
(b)监察持牌法团的财政稳健性",11,1
1,"以下有关证监会的纪律处分权力，哪项是正确的？
<P>(1).违反《证券及期货条例》及附属法例即属违法，并将由证监会进行调查及采取执法行动</P>
<P>(2).可向法庭申请禁制令</P>
<P>(3).因市场失当行为而蒙受损失的人士可透过法院向违规者提出民事诉讼，以争取赔偿</P>
<P>(4).无权谴责及罚款</P>","<P>A.(1)(2)(3)</P>
<P>B.(1)(2)(4)</P>
<P>C.(1)(2)(3)(4)</P>
<P>D.(1)(3)(4)</P>",4,A,"证监会可能会对涉嫌违反《证券及期货条例》及任何附属法例、守则及指引的行为进行查询或调查：
违反《证券及期货条例》及附属法例即属违法，并将由证监会进行调查及采取执法行动。
证监会也可向法庭申请禁制令。
因市场失当行为而蒙受损失的人士可透过法院向违规者提出民事诉讼，以争取赔偿。
证监会有权谴责、罚款及就牌照或注册证书上列明的全部或任何部分受规管活动，暂时吊销或撤销牌照或注册。",11,1
